file_path,type,is_watercolor,confidence,details
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251024-180157605.jpg,image,True,0.9626526236534119,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251108-124616276.jpg,image,True,0.9514495134353638,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251028-205743562.jpg,image,True,0.9588038921356201,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251106-093421000.png,image,True,0.9658814668655396,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251106-111145000.jpg,image,True,0.6454516053199768,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251015-103315559.jpg,image,False,0.11782717704772949,Top: a photograph
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251006-151242042.jpg,image,True,0.9866312146186829,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251031-134205784.jpg,image,True,0.987450122833252,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251028-141251522.jpg,image,True,0.9855883717536926,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251010-102720793.jpg,image,False,0.03201118856668472,Top: an oil painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251010-102407747.jpg,image,False,0.04410560056567192,Top: an oil painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251024-132919228.jpg,image,True,0.945121705532074,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251006-151224259.jpg,image,True,0.9854391813278198,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251012-100103114.jpg,image,True,0.9654664993286133,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251012-102625081.jpg,image,True,0.9665127992630005,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251010-162612229.jpg,image,True,0.771213173866272,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251102-185236976.jpg,image,True,0.9516699314117432,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251106-093734000.png,image,True,0.9862094521522522,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251008-141500330.jpg,image,True,0.7264806628227234,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251017-130642878.jpg,image,True,0.9878867864608765,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251106-102433000.png,image,True,0.6513028144836426,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251028-141149588.jpg,image,True,0.976203203201294,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251010-110538515.jpg,image,False,0.046112459152936935,Top: an oil painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251006-140817770.jpg,image,True,0.9723754525184631,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251024-132814350.jpg,image,True,0.9768898487091064,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251028-143012240.jpg,image,True,0.9314846396446228,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251031-134158489.jpg,image,True,0.9861465096473694,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251021-203723645.jpg,image,True,0.9906870722770691,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251106-093454000.png,image,True,0.8877608776092529,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251112-164539255.jpg,image,True,0.9377908110618591,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251006-140800365+1.jpg,image,True,0.97687166929245,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251013-115438859.jpg,image,False,0.07308481633663177,Top: a photograph
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251106-093454000+2.png,image,True,0.848848283290863,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251024-180305402.jpg,image,True,0.9925177097320557,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251028-141845656.jpg,image,True,0.9946025013923645,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251010-102632876.jpg,image,False,0.014006659388542175,Top: an oil painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251103-140909333.jpg,image,True,0.9983914494514465,Top: a watercolor painting
